"Season_End_Year","Squad","Comp","Team_or_Opponent","Num_Players","Age","Poss","MP_Playing","Starts_Playing","Min_Playing","Mins_Per_90_Playing","Gls","Ast","G+A","G_minus_PK","PK","PKatt","CrdY","CrdR","xG_Expected","npxG_Expected","xAG_Expected","npxG+xAG_Expected","PrgC_Progression","PrgP_Progression","Gls_Per","Ast_Per","G+A_Per","G_minus_PK_Per","G+A_minus_PK_Per","xG_Per","xAG_Per","xG+xAG_Per","npxG_Per","npxG+xAG_Per","Url"
2025,"Auxerre","Ligue 1","opponent",29,25.9,57.5,34,374,3060,34,48,36,84,42,6,8,50,4,58.6,52.3,43.9,96.3,645,1522,1.41,1.06,2.47,1.24,2.29,1.72,1.29,3.02,1.54,2.83,"https://fbref.com/en/squads/5ae09109/2024-2025/Auxerre-Stats"
2025,"Barcelona","La Liga","team",28,24.7,68.3,38,418,3420,38,99,72,171,92,7,8,63,3,91.5,85.2,67.5,152.7,860,2212,2.61,1.89,4.5,2.42,4.32,2.41,1.78,4.18,2.24,4.02,"https://fbref.com/en/squads/206d90db/2024-2025/Barcelona-Stats"
2025,"Barcelona","La Liga","opponent",28,26.8,31.7,38,418,3420,38,39,31,70,35,4,4,89,2,41.9,38.8,32.6,71.4,406,780,1.03,0.82,1.84,0.92,1.74,1.1,0.86,1.96,1.02,1.88,"https://fbref.com/en/squads/206d90db/2024-2025/Barcelona-Stats"
2025,"Bayern Munich","Bundesliga","team",29,27.7,67.9,34,374,3060,34,96,66,162,87,9,10,48,1,81.7,74,59.7,133.7,831,2138,2.82,1.94,4.76,2.56,4.5,2.4,1.76,4.16,2.18,3.93,"https://fbref.com/en/squads/054efa67/2024-2025/Bayern-Munich-Stats"
2025,"Bayern Munich","Bundesliga","opponent",29,26.5,32.1,34,374,3060,34,32,25,57,31,1,2,65,2,25.5,24,18.1,42.1,286,669,0.94,0.74,1.68,0.91,1.65,0.75,0.53,1.28,0.71,1.24,"https://fbref.com/en/squads/054efa67/2024-2025/Bayern-Munich-Stats"
2025,"Betis","La Liga","team",36,27.5,52.4,38,418,3420,38,55,37,92,48,7,10,75,4,54.7,46.9,37.5,84.5,679,1486,1.45,0.97,2.42,1.26,2.24,1.44,0.99,2.43,1.23,2.22,"https://fbref.com/en/squads/fc536746/2024-2025/Real-Betis-Stats"
2025,"Betis","La Liga","opponent",36,27,47.6,38,418,3420,38,49,32,81,45,4,4,102,7,50.6,47.4,38.4,85.9,611,1411,1.29,0.84,2.13,1.18,2.03,1.33,1.01,2.34,1.25,2.26,"https://fbref.com/en/squads/fc536746/2024-2025/Real-Betis-Stats"
2025,"Bochum","Bundesliga","team",27,28,45.5,34,374,3060,34,32,23,55,31,1,3,71,2,41.8,39.3,30,69.4,378,1090,0.94,0.68,1.62,0.91,1.59,1.23,0.88,2.11,1.16,2.04,"https://fbref.com/en/squads/b42c6323/2024-2025/Bochum-Stats"
2025,"Bochum","Bundesliga","opponent",27,26.5,54.5,34,374,3060,34,68,52,120,65,3,6,44,4,63.2,58.2,49.1,107.3,599,1447,2,1.53,3.53,1.91,3.44,1.86,1.44,3.3,1.71,3.15,"https://fbref.com/en/squads/b42c6323/2024-2025/Bochum-Stats"
2025,"Bologna","Serie A","team",30,26.4,58.1,38,418,3420,38,56,43,99,50,6,7,61,4,49.3,43.8,35.2,79,639,1468,1.47,1.13,2.61,1.32,2.45,1.3,0.93,2.22,1.15,2.08,"https://fbref.com/en/squads/1d8099f8/2024-2025/Bologna-Stats"
2025,"Bologna","Serie A","opponent",30,26.3,41.9,38,418,3420,38,45,32,77,43,2,3,95,3,36.7,34.3,25.4,59.7,440,876,1.18,0.84,2.03,1.13,1.97,0.96,0.67,1.63,0.9,1.57,"https://fbref.com/en/squads/1d8099f8/2024-2025/Bologna-Stats"
2025,"Bournemouth","Premier League","team",29,25.1,48.5,38,418,3420,38,57,41,98,51,6,7,97,3,64,58.5,43.8,102.3,754,1489,1.5,1.08,2.58,1.34,2.42,1.68,1.15,2.84,1.54,2.69,"https://fbref.com/en/squads/4ba7cbea/2024-2025/Bournemouth-Stats"
2025,"Bournemouth","Premier League","opponent",29,26.4,51.5,38,418,3420,38,46,36,82,42,4,4,94,5,48.5,45.3,36.5,81.8,685,1295,1.21,0.95,2.16,1.11,2.05,1.28,0.96,2.24,1.19,2.15,"https://fbref.com/en/squads/4ba7cbea/2024-2025/Bournemouth-Stats"
2025,"Brentford","Premier League","team",28,25.8,47.9,38,418,3420,38,65,44,109,60,5,6,62,1,59,54.4,42.4,96.8,598,1356,1.71,1.16,2.87,1.58,2.74,1.55,1.12,2.67,1.43,2.55,"https://fbref.com/en/squads/cd051869/2024-2025/Brentford-Stats"
2025,"Brentford","Premier League","opponent",28,26.4,52.1,38,418,3420,38,54,42,96,53,1,1,82,3,55.4,54.7,43.3,97.9,835,1562,1.42,1.11,2.53,1.39,2.5,1.46,1.14,2.6,1.44,2.58,"https://fbref.com/en/squads/cd051869/2024-2025/Brentford-Stats"
2025,"Brest","Ligue 1","team",30,28.2,48.4,34,374,3060,34,52,32,84,45,7,9,69,3,45.4,38.3,29.4,67.8,470,1096,1.53,0.94,2.47,1.32,2.26,1.33,0.87,2.2,1.13,1.99,"https://fbref.com/en/squads/fb08dbb3/2024-2025/Brest-Stats"
2025,"Brest","Ligue 1","opponent",30,25.7,51.6,34,374,3060,34,57,39,96,49,8,10,63,2,57.4,50,38.5,88.5,559,1521,1.68,1.15,2.82,1.44,2.59,1.69,1.13,2.82,1.47,2.6,"https://fbref.com/en/squads/fb08dbb3/2024-2025/Brest-Stats"
2025,"Brighton","Premier League","team",32,24.8,52.3,38,418,3420,38,64,41,105,57,7,7,78,3,58.7,53.3,40.4,93.7,816,1539,1.68,1.08,2.76,1.5,2.58,1.54,1.06,2.61,1.4,2.47,"https://fbref.com/en/squads/d07537b9/2024-2025/Brighton-and-Hove-Albion-Stats"
2025,"Brighton","Premier League","opponent",32,26.2,47.7,38,418,3420,38,57,39,96,48,9,9,93,5,54.6,47.7,41.3,88.9,607,1209,1.5,1.03,2.53,1.26,2.29,1.44,1.09,2.52,1.25,2.34,"https://fbref.com/en/squads/d07537b9/2024-2025/Brighton-and-Hove-Albion-Stats"
2025,"Cagliari","Serie A","team",28,26.6,44.9,38,418,3420,38,38,31,69,35,3,3,68,3,42.7,40.3,32,72.4,506,1150,1,0.82,1.82,0.92,1.74,1.12,0.84,1.97,1.06,1.9,"https://fbref.com/en/squads/c4260e09/2024-2025/Cagliari-Stats"
2025,"Cagliari","Serie A","opponent",28,26.4,55.1,38,418,3420,38,56,40,96,50,6,6,61,5,55.3,51.1,40.2,91.3,756,1504,1.47,1.05,2.53,1.32,2.37,1.46,1.06,2.51,1.34,2.4,"https://fbref.com/en/squads/c4260e09/2024-2025/Cagliari-Stats"
2025,"Celta Vigo","La Liga","team",30,26.9,53.6,38,418,3420,38,58,40,98,50,8,9,84,6,54.2,47.3,38.4,85.7,709,1659,1.53,1.05,2.58,1.32,2.37,1.43,1.01,2.44,1.24,2.26,"https://fbref.com/en/squads/f25da7fb/2024-2025/Celta-Vigo-Stats"
2025,"Celta Vigo","La Liga","opponent",30,26.7,46.4,38,418,3420,38,55,45,100,52,3,4,88,7,43.4,40,33.3,73.3,564,1222,1.45,1.18,2.63,1.37,2.55,1.14,0.88,2.02,1.05,1.93,"https://fbref.com/en/squads/f25da7fb/2024-2025/Celta-Vigo-Stats"
2025,"Chelsea","Premier League","team",29,23.7,57.1,38,418,3420,38,61,47,108,57,4,5,101,2,67.8,63.8,52.7,116.5,861,1595,1.61,1.24,2.84,1.5,2.74,1.78,1.39,3.17,1.68,3.07,"https://fbref.com/en/squads/cff3d9bb/2024-2025/Chelsea-Stats"
2025,"Chelsea","Premier League","opponent",29,26.5,42.9,38,418,3420,38,43,33,76,38,5,6,98,2,47.3,42.6,35.3,77.8,600,1206,1.13,0.87,2,1,1.87,1.24,0.93,2.17,1.12,2.05,"https://fbref.com/en/squads/cff3d9bb/2024-2025/Chelsea-Stats"
2025,"Como","Serie A","team",38,26.3,54.6,38,418,3420,38,44,39,83,44,0,2,87,7,45.4,43.9,36.6,80.5,658,1377,1.16,1.03,2.18,1.16,2.18,1.2,0.96,2.16,1.16,2.12,"https://fbref.com/en/squads/28c9c3cd/2024-2025/Como-Stats"
2025,"Como","Serie A","opponent",38,26.3,45.4,38,418,3420,38,52,35,87,45,7,7,95,5,43,37.6,28.9,66.5,539,1116,1.37,0.92,2.29,1.18,2.11,1.13,0.76,1.89,0.99,1.75,"https://fbref.com/en/squads/28c9c3cd/2024-2025/Como-Stats"
2025,"Crystal Palace","Premier League","team",29,26.2,42.8,38,418,3420,38,49,38,87,46,3,4,80,4,60.4,57.3,46.4,103.7,510,1158,1.29,1,2.29,1.21,2.21,1.59,1.22,2.81,1.51,2.73,"https://fbref.com/en/squads/47c64c55/2024-2025/Crystal-Palace-Stats"
2025,"Crystal Palace","Premier League","opponent",29,26.1,57.2,38,418,3420,38,48,39,87,47,1,2,84,4,49.1,47.5,38.5,86,686,1578,1.26,1.03,2.29,1.24,2.26,1.29,1.01,2.31,1.25,2.26,"https://fbref.com/en/squads/47c64c55/2024-2025/Crystal-Palace-Stats"
2025,"Dortmund","Bundesliga","team",28,26.6,58.9,34,374,3060,34,69,56,125,64,5,6,71,6,61.2,56.5,47.4,103.9,701,1563,2.03,1.65,3.68,1.88,3.53,1.8,1.39,3.19,1.66,3.06,"https://fbref.com/en/squads/add600ae/2024-2025/Dortmund-Stats"
2025,"Dortmund","Bundesliga","opponent",28,26.7,41.1,34,374,3060,34,50,39,89,46,4,4,65,5,42.8,39.6,30.9,70.5,473,1058,1.47,1.15,2.62,1.35,2.5,1.26,0.91,2.17,1.17,2.07,"https://fbref.com/en/squads/add600ae/2024-2025/Dortmund-Stats"
2025,"Eint Frankfurt","Bundesliga","team",26,24.9,49.7,34,374,3060,34,68,47,115,65,3,5,55,1,65.1,61.4,45.2,106.6,585,1347,2,1.38,3.38,1.91,3.29,1.91,1.33,3.24,1.81,3.13,"https://fbref.com/en/squads/f0ac8ee6/2024-2025/Eintracht-Frankfurt-Stats"
2025,"Eint Frankfurt","Bundesliga","opponent",26,26.7,50.3,34,374,3060,34,44,28,72,43,1,3,58,3,48,45.7,35.6,81.3,547,1289,1.29,0.82,2.12,1.26,2.09,1.41,1.05,2.46,1.34,2.39,"https://fbref.com/en/squads/f0ac8ee6/2024-2025/Eintracht-Frankfurt-Stats"
2025,"Empoli","Serie A","team",34,25.4,41.7,38,418,3420,38,31,21,52,29,2,3,68,5,32.5,30.1,22.9,53.1,428,1013,0.82,0.55,1.37,0.76,1.32,0.86,0.6,1.46,0.79,1.4,"https://fbref.com/en/squads/a3d88bd8/2024-2025/Empoli-Stats"
2025,"Empoli","Serie A","opponent",34,26.5,58.3,38,418,3420,38,58,48,106,57,1,3,58,3,50.1,47.7,37.2,84.9,588,1402,1.53,1.26,2.79,1.5,2.76,1.32,0.98,2.3,1.26,2.23,"https://fbref.com/en/squads/a3d88bd8/2024-2025/Empoli-Stats"
2025,"Espanyol","La Liga","team",27,25.2,39.8,38,418,3420,38,38,27,65,33,5,5,88,1,34.4,30.5,24.5,55,497,1000,1,0.71,1.71,0.87,1.58,0.91,0.65,1.55,0.8,1.45,"https://fbref.com/en/squads/a8661628/2024-2025/Espanyol-Stats"
2025,"Espanyol","La Liga","opponent",27,27,60.2,38,418,3420,38,50,39,89,46,4,6,66,2,53.8,49,39.6,88.6,838,1821,1.32,1.03,2.34,1.21,2.24,1.42,1.04,2.46,1.29,2.33,"https://fbref.com/en/squads/a8661628/2024-2025/Espanyol-Stats"
2025,"Everton","Premier League","team",26,28,40.9,38,418,3420,38,39,27,66,37,2,2,82,2,41.8,40.2,32.2,72.4,486,1041,1.03,0.71,1.74,0.97,1.68,1.1,0.85,1.95,1.06,1.91,"https://fbref.com/en/squads/d3fd31cc/2024-2025/Everton-Stats"
2025,"Everton","Premier League","opponent",26,26.2,59.1,38,418,3420,38,44,35,79,44,0,2,46,2,46.2,44.6,34.6,79.2,724,1627,1.16,0.92,2.08,1.16,2.08,1.22,0.91,2.13,1.17,2.08,"https://fbref.com/en/squads/d3fd31cc/2024-2025/Everton-Stats"
2025,"Fiorentina","Serie A","team",34,26.3,51,38,418,3420,38,58,39,97,52,6,8,82,3,48.9,42.6,35.1,77.7,620,1240,1.53,1.03,2.55,1.37,2.39,1.29,0.92,2.21,1.12,2.04,"https://fbref.com/en/squads/421387cf/2024-2025/Fiorentina-Stats"
2025,"Fiorentina","Serie A","opponent",34,26.4,49,38,418,3420,38,40,29,69,39,1,3,92,7,42.8,40.4,30.5,70.9,675,1277,1.05,0.76,1.82,1.03,1.79,1.13,0.8,1.93,1.06,1.86,"https://fbref.com/en/squads/421387cf/2024-2025/Fiorentina-Stats"
2025,"Freiburg","Bundesliga","team",26,27.1,48.7,34,374,3060,34,46,35,81,46,0,4,54,2,44.3,41.1,30.5,71.7,442,1129,1.35,1.03,2.38,1.35,2.38,1.3,0.9,2.2,1.21,2.11,"https://fbref.com/en/squads/a486e511/2024-2025/Freiburg-Stats"
2025,"Freiburg","Bundesliga","opponent",26,26.5,51.3,34,374,3060,34,52,39,91,50,2,4,59,2,42.4,39.4,30.7,70.1,471,1182,1.53,1.15,2.68,1.47,2.62,1.25,0.9,2.15,1.16,2.06,"https://fbref.com/en/squads/a486e511/2024-2025/Freiburg-Stats"
2025,"Fulham","Premier League","team",26,28.1,52.3,38,418,3420,38,53,44,97,50,3,4,80,2,49,45.9,37.5,83.4,786,1558,1.39,1.16,2.55,1.32,2.47,1.29,0.99,2.28,1.21,2.2,"https://fbref.com/en/squads/fd962109/2024-2025/Fulham-Stats"
2025,"Fulham","Premier League","opponent",26,26.3,47.7,38,418,3420,38,52,40,92,49,3,4,67,3,47.2,44.1,34.4,78.5,654,1396,1.37,1.05,2.42,1.29,2.34,1.24,0.91,2.15,1.16,2.06,"https://fbref.com/en/squads/fd962109/2024-2025/Fulham-Stats"
2025,"Genoa","Serie A","team",37,26.2,45.6,38,418,3420,38,35,27,62,35,0,2,71,1,37.2,35.5,26.8,62.3,470,980,0.92,0.71,1.63,0.92,1.63,0.98,0.71,1.68,0.93,1.64,"https://fbref.com/en/squads/658bf2de/2024-2025/Genoa-Stats"
2025,"Genoa","Serie A","opponent",37,26.3,54.4,38,418,3420,38,46,31,77,40,6,8,75,2,47.2,41.1,33.9,75,609,1375,1.21,0.82,2.03,1.05,1.87,1.24,0.89,2.13,1.08,1.97,"https://fbref.com/en/squads/658bf2de/2024-2025/Genoa-Stats"
2025,"Getafe","La Liga","team",30,27.7,41.8,38,418,3420,38,34,21,55,29,5,5,110,7,36.8,33,23.9,56.9,368,981,0.89,0.55,1.45,0.76,1.32,0.97,0.63,1.6,0.87,1.5,"https://fbref.com/en/squads/7848bd64/2024-2025/Getafe-Stats"
2025,"Getafe","La Liga","opponent",30,27,58.2,38,418,3420,38,39,21,60,31,8,9,101,5,46.2,39.4,31.3,70.7,499,1284,1.03,0.55,1.58,0.82,1.37,1.22,0.82,2.04,1.04,1.86,"https://fbref.com/en/squads/7848bd64/2024-2025/Getafe-Stats"
2025,"Girona","La Liga","team",30,27.5,56.3,38,418,3420,38,43,31,74,39,4,5,76,2,42.5,38.6,31.6,70.2,765,1691,1.13,0.82,1.95,1.03,1.84,1.12,0.83,1.95,1.02,1.85,"https://fbref.com/en/squads/9024a00a/2024-2025/Girona-Stats"
2025,"Girona","La Liga","opponent",30,26.9,43.7,38,418,3420,38,59,46,105,56,3,6,80,4,50.4,45.7,36.5,82.2,582,1183,1.55,1.21,2.76,1.47,2.68,1.33,0.96,2.29,1.2,2.16,"https://fbref.com/en/squads/9024a00a/2024-2025/Girona-Stats"
2025,"Gladbach","Bundesliga","team",26,26.5,49.6,34,374,3060,34,53,39,92,49,4,5,53,3,50.6,46.6,37.7,84.3,530,1112,1.56,1.15,2.71,1.44,2.59,1.49,1.11,2.6,1.37,2.48,"https://fbref.com/en/squads/32f3ee20/2024-2025/Monchengladbach-Stats"
2025,"Gladbach","Bundesliga","opponent",26,26.7,50.4,34,374,3060,34,55,34,89,48,7,8,46,1,63.4,57,45.2,102.2,607,1520,1.62,1,2.62,1.41,2.41,1.86,1.33,3.19,1.68,3.01,"https://fbref.com/en/squads/32f3ee20/2024-2025/Monchengladbach-Stats"
2025,"Heidenheim","Bundesliga","team",27,26.8,43.5,34,374,3060,34,37,26,63,32,5,5,66,1,40.3,36.3,28.6,64.9,516,974,1.09,0.76,1.85,0.94,1.71,1.18,0.84,2.02,1.07,1.91,"https://fbref.com/en/squads/18d9d2a7/2024-2025/Heidenheim-Stats"
2025,"Heidenheim","Bundesliga","opponent",27,26.6,56.5,34,374,3060,34,64,50,114,58,6,6,78,2,57.6,53,43.1,96.1,643,1620,1.88,1.47,3.35,1.71,3.18,1.7,1.27,2.96,1.56,2.83,"https://fbref.com/en/squads/18d9d2a7/2024-2025/Heidenheim-Stats"
2025,"Hellas Verona","Serie A","team",32,25.1,38.7,38,418,3420,38,31,20,51,29,2,2,98,9,33.8,32.3,24.8,57.1,449,1011,0.82,0.53,1.34,0.76,1.29,0.89,0.65,1.54,0.85,1.5,"https://fbref.com/en/squads/0e72edf2/2024-2025/Hellas-Verona-Stats"
2025,"Hellas Verona","Serie A","opponent",32,26.2,61.3,38,418,3420,38,65,48,113,63,2,4,53,2,53.4,50.3,39.1,89.5,665,1593,1.71,1.26,2.97,1.66,2.92,1.41,1.03,2.44,1.32,2.35,"https://fbref.com/en/squads/0e72edf2/2024-2025/Hellas-Verona-Stats"
2025,"Hoffenheim","Bundesliga","team",35,26.5,48.7,34,374,3060,34,46,30,76,43,3,3,66,2,42.6,40.3,32.7,73,481,1218,1.35,0.88,2.24,1.26,2.15,1.25,0.96,2.22,1.19,2.15,"https://fbref.com/en/squads/033ea6b8/2024-2025/Hoffenheim-Stats"
2025,"Hoffenheim","Bundesliga","opponent",35,26.7,51.3,34,374,3060,34,65,51,116,62,3,6,48,3,55.8,51.1,41.4,92.5,529,1347,1.91,1.5,3.41,1.82,3.32,1.64,1.22,2.86,1.5,2.72,"https://fbref.com/en/squads/033ea6b8/2024-2025/Hoffenheim-Stats"
2025,"Holstein Kiel","Bundesliga","team",27,25.6,43.6,34,374,3060,34,49,29,78,45,4,5,77,4,39.8,35.9,26.7,62.6,359,875,1.44,0.85,2.29,1.32,2.18,1.17,0.79,1.96,1.06,1.84,"https://fbref.com/en/squads/2ac661d9/2024-2025/Holstein-Kiel-Stats"
2025,"Holstein Kiel","Bundesliga","opponent",27,26.5,56.4,34,374,3060,34,77,52,129,71,6,7,74,2,61,55.6,44.5,100.1,549,1572,2.26,1.53,3.79,2.09,3.62,1.79,1.31,3.1,1.64,2.94,"https://fbref.com/en/squads/2ac661d9/2024-2025/Holstein-Kiel-Stats"
2025,"Inter","Serie A","team",26,29.4,59.4,38,418,3420,38,76,57,133,68,8,9,56,1,66.9,60.1,48.3,108.5,694,1730,2,1.5,3.5,1.79,3.29,1.76,1.27,3.03,1.58,2.85,"https://fbref.com/en/squads/d609edc0/2024-2025/Internazionale-Stats"
2025,"Inter","Serie A","opponent",26,26.2,40.6,38,418,3420,38,34,22,56,31,3,4,52,4,36.4,33.1,25.5,58.6,631,1064,0.89,0.58,1.47,0.82,1.39,0.96,0.67,1.63,0.87,1.54,"https://fbref.com/en/squads/d609edc0/2024-2025/Internazionale-Stats"
2025,"Ipswich Town","Premier League","team",32,25.8,40.6,38,418,3420,38,35,26,61,33,2,2,93,5,34.4,32.8,24.2,57,513,935,0.92,0.68,1.61,0.87,1.55,0.9,0.64,1.54,0.86,1.5,"https://fbref.com/en/squads/b74092de/2024-2025/Ipswich-Town-Stats"
2025,"Ipswich Town","Premier League","opponent",32,26.3,59.4,38,418,3420,38,80,55,135,74,6,6,65,2,72.7,68.3,53.5,121.8,812,1726,2.11,1.45,3.55,1.95,3.39,1.91,1.41,3.32,1.8,3.21,"https://fbref.com/en/squads/b74092de/2024-2025/Ipswich-Town-Stats"
2025,"Juventus","Serie A","team",29,24.6,57.2,38,418,3420,38,56,40,96,50,6,6,67,3,51,46.3,35.9,82.2,810,1561,1.47,1.05,2.53,1.32,2.37,1.34,0.94,2.29,1.22,2.16,"https://fbref.com/en/squads/e0652b02/2024-2025/Juventus-Stats"
2025,"Juventus","Serie A","opponent",29,26.4,42.8,38,418,3420,38,35,22,57,30,5,5,73,2,34,30.1,21.4,51.5,540,1097,0.92,0.58,1.5,0.79,1.37,0.9,0.56,1.46,0.79,1.36,"https://fbref.com/en/squads/e0652b02/2024-2025/Juventus-Stats"
2025,"Las Palmas","La Liga","team",34,26.8,50.7,38,418,3420,38,38,27,65,35,3,4,110,4,36.3,33.2,26.3,59.4,499,1210,1,0.71,1.71,0.92,1.63,0.96,0.69,1.65,0.87,1.56,"https://fbref.com/en/squads/0049d422/2024-2025/Las-Palmas-Stats"
2025,"Las Palmas","La Liga","opponent",34,26.8,49.3,38,418,3420,38,58,43,101,53,5,10,90,7,66.8,59.3,47.5,106.8,684,1470,1.53,1.13,2.66,1.39,2.53,1.76,1.25,3.01,1.56,2.81,"https://fbref.com/en/squads/0049d422/2024-2025/Las-Palmas-Stats"
2025,"Lazio","Serie A","team",27,27.1,55.1,38,418,3420,38,60,43,103,54,6,7,93,7,57.2,52,38.5,90.4,774,1588,1.58,1.13,2.71,1.42,2.55,1.51,1.01,2.52,1.37,2.38,"https://fbref.com/en/squads/7213da33/2024-2025/Lazio-Stats"
2025,"Lazio","Serie A","opponent",27,26.2,44.9,38,418,3420,38,47,34,81,43,4,4,116,14,37.7,34.7,28.2,62.8,548,1133,1.24,0.89,2.13,1.13,2.03,0.99,0.74,1.73,0.91,1.65,"https://fbref.com/en/squads/7213da33/2024-2025/Lazio-Stats"
2025,"Le Havre","Ligue 1","team",31,26.9,43.1,34,374,3060,34,37,21,58,28,9,10,56,4,41.4,33.4,24.4,57.8,538,1051,1.09,0.62,1.71,0.82,1.44,1.22,0.72,1.94,0.98,1.7,"https://fbref.com/en/squads/5c2737db/2024-2025/Le-Havre-Stats"
2025,"Le Havre","Ligue 1","opponent",31,25.9,56.9,34,374,3060,34,70,50,120,65,5,6,68,6,62.8,58.5,45.3,103.8,633,1639,2.06,1.47,3.53,1.91,3.38,1.85,1.33,3.18,1.72,3.05,"https://fbref.com/en/squads/5c2737db/2024-2025/Le-Havre-Stats"
2025,"Lecce","Serie A","team",31,26.1,43.8,38,418,3420,38,27,21,48,24,3,4,61,7,34.6,31.8,24.5,56.3,519,1071,0.71,0.55,1.26,0.63,1.18,0.91,0.65,1.56,0.84,1.48,"https://fbref.com/en/squads/ffcbe334/2024-2025/Lecce-Stats"
2025,"Lecce","Serie A","opponent",31,26.4,56.2,38,418,3420,38,55,37,92,47,8,10,81,5,57.1,49.6,37.8,87.4,654,1685,1.45,0.97,2.42,1.24,2.21,1.5,1,2.5,1.31,2.3,"https://fbref.com/en/squads/ffcbe334/2024-2025/Lecce-Stats"
2025,"Leganés","La Liga","team",26,27.8,42.6,38,418,3420,38,38,27,65,33,5,7,82,6,36,30.6,23.3,53.8,417,1030,1,0.71,1.71,0.87,1.58,0.95,0.61,1.56,0.8,1.42,"https://fbref.com/en/squads/7c6f2c78/2024-2025/Leganes-Stats"
2025,"Leganés","La Liga","opponent",26,26.8,57.4,38,418,3420,38,53,34,87,46,7,8,74,1,59.4,53.1,40.9,94,754,1675,1.39,0.89,2.29,1.21,2.11,1.56,1.08,2.64,1.4,2.47,"https://fbref.com/en/squads/7c6f2c78/2024-2025/Leganes-Stats"
2025,"Leicester City","Premier League","team",32,26.6,45.4,38,418,3420,38,33,25,58,31,2,3,87,0,32.6,30.4,25.1,55.5,576,1082,0.87,0.66,1.53,0.82,1.47,0.86,0.66,1.52,0.8,1.46,"https://fbref.com/en/squads/a2d435b3/2024-2025/Leicester-City-Stats"
2025,"Leicester City","Premier League","opponent",32,26.3,54.6,38,418,3420,38,77,57,134,74,3,4,58,2,71.9,68.8,52.2,121,735,1755,2.03,1.5,3.53,1.95,3.45,1.89,1.37,3.27,1.81,3.19,"https://fbref.com/en/squads/a2d435b3/2024-2025/Leicester-City-Stats"
2025,"Lens","Ligue 1","team",33,27.1,54.1,34,374,3060,34,40,26,66,35,5,5,86,8,51.8,48.3,36.2,84.4,570,1451,1.18,0.76,1.94,1.03,1.79,1.52,1.06,2.59,1.42,2.48,"https://fbref.com/en/squads/fd4e0f7d/2024-2025/Lens-Stats"
2025,"Lens","Ligue 1","opponent",33,25.9,45.9,34,374,3060,34,39,25,64,31,8,9,62,2,45.3,38.3,29.7,68,585,1095,1.15,0.74,1.88,0.91,1.65,1.33,0.87,2.2,1.13,2,"https://fbref.com/en/squads/fd4e0f7d/2024-2025/Lens-Stats"
2025,"Leverkusen","Bundesliga","team",23,27,59.2,34,374,3060,34,70,53,123,67,3,6,62,1,56.9,52,41.9,93.9,696,1692,2.06,1.56,3.62,1.97,3.53,1.67,1.23,2.91,1.53,2.76,"https://fbref.com/en/squads/c7a9f859/2024-2025/Bayer-Leverkusen-Stats"
2025,"Leverkusen","Bundesliga","opponent",23,26.4,40.8,34,374,3060,34,39,25,64,35,4,4,68,1,36.2,33.1,22.8,55.9,403,984,1.15,0.74,1.88,1.03,1.76,1.07,0.67,1.74,0.97,1.64,"https://fbref.com/en/squads/c7a9f859/2024-2025/Bayer-Leverkusen-Stats"
2025,"Lille","Ligue 1","team",27,26.1,57.6,34,374,3060,34,52,29,81,45,7,10,77,2,54.7,47.5,35.1,82.6,669,1616,1.53,0.85,2.38,1.32,2.18,1.61,1.03,2.64,1.4,2.43,"https://fbref.com/en/squads/cb188c0c/2024-2025/Lille-Stats"
2025,"Lille","Ligue 1","opponent",27,25.9,42.4,34,374,3060,34,35,23,58,31,4,4,63,8,42.5,39.4,29,68.4,503,945,1.03,0.68,1.71,0.91,1.59,1.25,0.85,2.1,1.16,2.01,"https://fbref.com/en/squads/cb188c0c/2024-2025/Lille-Stats"
2025,"Liverpool","Premier League","team",24,27.2,57.7,38,418,3420,38,85,65,150,76,9,9,67,3,82.2,75.2,61.6,136.8,825,1924,2.24,1.71,3.95,2,3.71,2.16,1.62,3.78,1.98,3.6,"https://fbref.com/en/squads/822bd0ba/2024-2025/Liverpool-Stats"
2025,"Liverpool","Premier League","opponent",24,26.1,42.3,38,418,3420,38,39,28,67,38,1,2,84,2,38.6,36.9,29.4,66.2,683,1091,1.03,0.74,1.76,1,1.74,1.02,0.77,1.79,0.97,1.74,"https://fbref.com/en/squads/822bd0ba/2024-2025/Liverpool-Stats"
2025,"Lyon","Ligue 1","team",31,27.4,56.4,34,374,3060,34,62,46,108,54,8,10,60,0,60.3,52.5,44.4,96.9,709,1615,1.82,1.35,3.18,1.59,2.94,1.77,1.31,3.08,1.54,2.85,"https://fbref.com/en/squads/d53c0b06/2024-2025/Lyon-Stats"
2025,"Lyon","Ligue 1","opponent",31,25.7,43.6,34,374,3060,34,46,32,78,43,3,3,71,3,45.7,43.3,33,76.4,624,1135,1.35,0.94,2.29,1.26,2.21,1.34,0.97,2.32,1.27,2.25,"https://fbref.com/en/squads/d53c0b06/2024-2025/Lyon-Stats"
2025,"Mainz 05","Bundesliga","team",25,27.4,50.4,34,374,3060,34,53,37,90,49,4,4,71,5,50.1,47,37.5,84.6,466,1286,1.56,1.09,2.65,1.44,2.53,1.47,1.1,2.58,1.38,2.49,"https://fbref.com/en/squads/a224b06a/2024-2025/Mainz-05-Stats"
